,Country,Shots,Probability
4061,France,Three,0.0985630531942165
4062,Sierra_Leone,Three,0.9630141200003182
4063,Sierra_Leone,Three,0.970410075242876
4064,USA,Three,0.4818119896662834
4065,Sierra_Leone,Three,0.652655199722699
4066,Singapore,Three,0.9065226560281432
4067,India,Three,0.9855859691061994
4068,India,Three,0.2033315617730325
4069,USA,Three,0.6243649153415706
4070,India,Three,0.2911579252502694
4071,Singapore,Three,0.8346251536113186
4072,Sierra_Leone,Three,0.8724713601875745
4073,USA,Three,0.4808462456880373
4074,France,Three,0.9664169130076936
4075,Sierra_Leone,Three,0.8136007669502098
4076,Sierra_Leone,Three,0.7975908178688461
4077,Singapore,Three,0.950608648513118
4078,Singapore,Three,0.9032105774586618
4079,France,Three,0.0738363689984676
4080,USA,Three,0.4110777138095443
4081,USA,Three,0.9269985202656122
4082,USA,Three,0.9419913311303064
4083,Singapore,Three,0.5569261581527515
4084,USA,Three,0.6855240259442844
4085,Sierra_Leone,Three,0.7225614928558847
4086,France,Three,0.4880218657758981
4087,India,Three,0.1039366982235015
4088,USA,Three,0.8637684194352527
4089,USA,Three,0.448080187783995
4090,USA,Three,0.5638002777126048
4091,USA,Three,0.8439608524213138
4092,India,Three,0.98779872037453
4093,Singapore,Three,0.829378264432661
4094,USA,Three,0.8812747914673165
4095,USA,Three,0.9668538832403392
4096,Singapore,Three,0.9044898614428508
4097,France,Three,0.6271096980142372
4098,France,Three,0.9472677277947474
4099,USA,Three,0.4465612593863288
4100,Sierra_Leone,Three,0.701801381927738
4101,India,Three,0.0260980726507352
4102,Singapore,Three,0.9574646241538975
4103,Singapore,Three,0.9663572382076544
4104,France,Three,0.9190470084061718
4105,Singapore,Three,0.9461515481005608
4106,India,Three,0.9781776548274448
4107,France,Three,0.1256047159204436
4108,France,Three,0.9820572136763728
4109,Singapore,Three,0.9446170022041273
4110,Sierra_Leone,Three,0.5885948123649819
4111,India,Three,0.2495572905650748
4112,France,Three,0.972420747392346
4113,Singapore,Three,0.9236119887466556
4114,USA,Three,0.330635747161362
4115,France,Three,0.9058835971656594
4116,France,Three,0.7002681890182002
4117,Singapore,Three,0.912981673588718
4118,Sierra_Leone,Three,0.7751218372844504
4119,Sierra_Leone,Three,0.8660946218467317
4120,Sierra_Leone,Three,0.6245797203313078
4121,India,Three,0.3115594483776798
4122,India,Three,0.9844317786525012
4123,India,Three,0.97338357939963
4124,USA,Three,0.9227525728570574
4125,India,Three,0.2772778109570853
4126,France,Three,0.2776529971141246
4127,Sierra_Leone,Three,0.9473026040343964
4128,India,Three,0.1891589128388901
4129,France,Three,0.3274778318645189
4130,USA,Three,0.8567454460270606
4131,India,Three,0.7798991030886816
4132,India,Three,0.4771738909154942
4133,India,Three,0.2787453823270431
4134,Singapore,Three,0.9057192786834533
4135,USA,Three,0.4973791615696072
4136,USA,Three,0.6117846668858521
4137,USA,Three,0.6967953800091086
4138,Singapore,Three,0.9257735332946246
4139,France,Three,0.7815753134587308
4140,Singapore,Three,0.8148876243116654
4141,Singapore,Three,0.8353594764762259
4142,Sierra_Leone,Three,0.8403167359966409
4143,USA,Three,0.8616785656528823
4144,France,Three,0.4227360570920857
4145,USA,Three,0.3471047763934311
4146,USA,Three,0.7128962523335832
4147,India,Three,0.995160274503655
4148,USA,Three,0.1530517967232938
4149,France,Three,0.9330675972523252
4150,France,Three,0.2575489581266756
4151,Sierra_Leone,Three,0.8295872516448232
4152,USA,Three,0.3109730651302174
4153,India,Three,0.1102989627480153
4154,India,Three,0.4887406737424378
4155,USA,Three,0.8158869674282934
4156,Singapore,Three,0.9472110385596034
4157,France,Three,0.9521510657404172
4158,USA,Three,0.7494839984801717
4159,France,Three,0.5912199446991766
4160,India,Three,0.0181577911104232
4161,India,Three,0.5368667551700069
4162,Singapore,Three,0.930491409191143
4163,Sierra_Leone,Three,0.870401265581841
4164,Singapore,Three,0.9589581260059468
4165,Singapore,Three,0.8016808408938302
4166,Singapore,Three,0.9494661000095144
4167,USA,Three,0.2700926474612449
4168,France,Three,0.028195086078963
4169,Sierra_Leone,Three,0.8692053728899792
4170,France,Three,0.1512860015998686
4171,India,Three,0.9936235268549284
4172,India,Three,0.0160973470582404
4173,India,Three,0.9804458017372834
4174,USA,Three,0.9104054690462332
4175,India,Three,0.327023662044623
4176,Singapore,Three,0.9304544586272272
4177,USA,Three,0.7988625542339071
4178,India,Three,0.2793351895355551
4179,Singapore,Three,0.9434911379600844
4180,India,Three,0.3961789351989929
4181,India,Three,0.0209909644829756
4182,Singapore,Three,0.9410773252446176
4183,India,Three,0.5706419217009664
4184,France,Three,0.2976147812987122
4185,Singapore,Three,0.9362762220683122
4186,Singapore,Three,0.8106466519748264
4187,Singapore,Three,0.9032565811039228
4188,France,Three,0.7341563845832508
4189,France,Three,0.2598024788474856
4190,USA,Three,0.5115886869759155
4191,Singapore,Three,0.9353457361334307
4192,Singapore,Three,0.921214424266274
4193,Singapore,Three,0.9674651705262745
4194,Singapore,Three,0.9531304667810628
4195,India,Three,0.7292275006889971
4196,USA,Three,0.9169616295918483
4197,Sierra_Leone,Three,0.7997794960413425
4198,Singapore,Three,0.8938628630874526
4199,Sierra_Leone,Three,0.9463005484434136
4200,USA,Three,0.6772137852809575
4201,Sierra_Leone,Three,0.8645200998388368
4202,India,Three,0.7363371150868872
4203,Sierra_Leone,Three,0.9422751165386826
4204,Sierra_Leone,Three,0.6597888362974552
4205,France,Three,0.8282092763637932
4206,Sierra_Leone,Three,0.8225005284930266
4207,France,Three,0.1754836817571666
4208,USA,Three,0.8826542196393747
4209,Sierra_Leone,Three,0.776874597691752
4210,France,Three,0.5070573576928982
4211,USA,Three,0.8923542217424222
4212,Singapore,Three,0.9262938651215948
4213,Singapore,Three,0.9653747002242836
4214,Sierra_Leone,Three,0.8345105804642163
4215,India,Three,0.5007965635120069
4216,Sierra_Leone,Three,0.8966835259982362
4217,USA,Three,0.9143520879348048
4218,USA,Three,0.9090133639690664
4219,India,Three,0.9161808782699784
4220,Sierra_Leone,Three,0.8393411489638072
4221,Singapore,Three,0.9525235280211668
4222,Sierra_Leone,Three,0.5559707191672679
4223,Singapore,Three,0.8404920204425123
4224,India,Three,0.094722618505705
4225,India,Three,0.9693642765411942
4226,Sierra_Leone,Three,0.5175419761677477
4227,USA,Three,0.7690659770918505
4228,USA,Three,0.6733700707718296
4229,India,Three,0.8977809994756044
4230,Singapore,Three,0.8942033101445267
4231,USA,Three,0.7809919544778358
4232,USA,Three,0.8229670832074141
4233,USA,Three,0.8447930136851101
4234,Singapore,Three,0.9282303565156194
4235,France,Three,0.5866884796232248
4236,USA,Three,0.6862499275493159
4237,Singapore,Three,0.9027608329200092
4238,India,Three,0.1659204591770763
4239,USA,Three,0.6549219757039891
4240,Singapore,Three,0.8752192449116895
4241,Sierra_Leone,Three,0.8730542262812899
4242,France,Three,0.6075051608983335
4243,India,Three,0.0602085844416692
4244,Singapore,Three,0.9233731784129549
4245,Sierra_Leone,Three,0.8259933949075026
4246,France,Three,0.983614069813823
4247,USA,Three,0.8349983435380647
4248,India,Three,0.9294404441002512
4249,USA,Three,0.4219240069697141
4250,Singapore,Three,0.8470588868520332
4251,USA,Three,0.9304790205365016
4252,India,Three,0.4156566530105567
4253,India,Three,0.6729071008824469
4254,Sierra_Leone,Three,0.8963655155826317
4255,USA,Three,0.8603942258037067
4256,Singapore,Three,0.92801162687841
4257,Sierra_Leone,Three,0.6515386776439289
4258,Sierra_Leone,Three,0.8330636728985564
4259,France,Three,0.9746193273049876
4260,France,Three,0.295187646972061
4261,France,Three,0.94700369742742
4262,Singapore,Three,0.8044127873022492
4263,Singapore,Three,0.9101376865166564
4264,India,Three,0.2072226671488246
4265,India,Three,0.6773748409441516
4266,India,Three,0.676542100449156
4267,Singapore,Three,0.9154984563406688
4268,USA,Three,0.4887039989198003
4269,Sierra_Leone,Three,0.7990514212901999
4270,India,Three,0.8755708567833843
4271,France,Three,0.6724289782884277
4272,India,Three,0.3152458793676541
4273,France,Three,0.1813630366780045
4274,Sierra_Leone,Three,0.8347104501196937
4275,India,Three,0.338931431355036
4276,France,Three,0.6491562034292625
4277,USA,Three,0.8415796956997287
4278,India,Three,0.9032495754239096
4279,USA,Three,0.3096891041214612
4280,France,Three,0.8314523073508926
4281,USA,Three,0.3032697760127689
4282,Sierra_Leone,Three,0.8308550085240749
4283,France,Three,0.693108880137076
4284,France,Three,0.848406907011758
4285,India,Three,0.981008087015832
4286,India,Three,0.964136669750718
4287,India,Three,0.6606030818226498
4288,USA,Three,0.2643540351412266
4289,USA,Three,0.3392565143152461
4290,Sierra_Leone,Three,0.9413154578517492
4291,USA,Three,0.9352545947392472
4292,Sierra_Leone,Three,0.7204686458975319
4293,Singapore,Three,0.7914947509260593
4294,USA,Three,0.8998684608902641
4295,Singapore,Three,0.8727488551568069
4296,USA,Three,0.9242699033576514
4297,India,Three,0.3221164786520425
4298,India,Three,0.7451088176600881
4299,France,Three,0.854635575160336
4300,USA,Three,0.8842844589937687
4301,France,Three,0.7383038185403701
4302,India,Three,0.4125730237840496
4303,Sierra_Leone,Three,0.8528944940816854
4304,India,Three,0.4409591351112481
4305,Sierra_Leone,Three,0.9449634733870036
4306,Singapore,Three,0.9090851775033606
4307,Singapore,Three,0.9670353379125202
4308,USA,Three,0.6693201957586374
4309,USA,Three,0.6368253976208406
4310,France,Three,0.1911819264148517
4311,Singapore,Three,0.9318126515669958
4312,France,Three,0.7635032587993403
4313,USA,Three,0.6757317703125916
4314,USA,Three,0.6930501775484048
4315,France,Three,0.947460203619491
4316,Singapore,Three,0.9585882863080682
4317,Sierra_Leone,Three,0.9475502117843522
4318,France,Three,0.7446361802498301
4319,France,Three,0.7089412795961907
4320,France,Three,0.3478357030965943
4321,France,Three,0.9563041274764936
4322,Singapore,Three,0.9579319291629064
4323,Singapore,Three,0.9431253872224143
4324,India,Three,0.7193369925206302
4325,France,Three,0.1882991211262705
4326,India,Three,0.030797253903081
4327,India,Three,0.2720018526228083
4328,France,Three,0.7385281969341678
4329,France,Three,0.2463801473211348
4330,India,Three,0.8794047960111188
4331,Singapore,Three,0.9234104807170082
4332,India,Three,0.2577008561237841
4333,Sierra_Leone,Three,0.8643618932524469
4334,France,Three,0.9569050908707488
4335,Sierra_Leone,Three,0.6917758934925338
4336,France,Three,0.4132993999803562
4337,Sierra_Leone,Three,0.91361606705913
4338,France,Three,0.9752689360268184
4339,USA,Three,0.6488676198656296
4340,France,Three,0.9872101531495758
4341,India,Three,0.9871367335481032
4342,USA,Three,0.8648616527140325
4343,France,Three,0.980601442954808
4344,USA,Three,0.258096776436639
4345,Singapore,Three,0.9309231392965384
4346,USA,Three,0.4671141620013509
4347,USA,Three,0.5881588222544597
4348,France,Three,0.1695256245382656
4349,USA,Three,0.54153557525747
4350,Singapore,Three,0.8024744462093206
4351,India,Three,0.9878360594662032
4352,Singapore,Three,0.7961023843446877
4353,India,Three,0.0104751980400724
4354,USA,Three,0.8799630790069539
4355,USA,Three,0.5812911460123517
4356,India,Three,0.0520000900554046
4357,France,Three,0.8751203676983254
4358,France,Three,0.9871569455048148
4359,USA,Three,0.7012047754302824
4360,Sierra_Leone,Three,0.6145351297905736
4361,Singapore,Three,0.8828660211982677
4362,USA,Three,0.5229655889548008
4363,India,Three,0.9799233071423424
4364,USA,Three,0.2797200952657061
4365,Sierra_Leone,Three,0.7984578024550044
4366,Sierra_Leone,Three,0.880989636450302
4367,Sierra_Leone,Three,0.873596019742139
4368,India,Three,0.6294205068656519
4369,Sierra_Leone,Three,0.8530514788479018
4370,Sierra_Leone,Three,0.9180658296444424
4371,USA,Three,0.8571467400711384
4372,France,Three,0.9796256596555478
4373,France,Three,0.7462243695594949
4374,USA,Three,0.6245895113332214
4375,France,Three,0.8332333843147215
4376,USA,Three,0.5643114751015958
4377,France,Three,0.2776132482809701
4378,India,Three,0.5414177409713182
4379,USA,Three,0.3602687429440208
4380,Sierra_Leone,Three,0.932162427088304
4381,Singapore,Three,0.9084044266482488
4382,Singapore,Three,0.9121751479109989
4383,Sierra_Leone,Three,0.8915787852741942
4384,Sierra_Leone,Three,0.8659379852232351
4385,Singapore,Three,0.911811261767353
4386,USA,Three,0.7605806327273873
4387,India,Three,0.447712814352929
4388,India,Three,0.8171112620986428
4389,USA,Three,0.3042691215438901
4390,Sierra_Leone,Three,0.8383383492487475
4391,Singapore,Three,0.8213370731937573
4392,Sierra_Leone,Three,0.8120226433707908
4393,India,Three,0.9202893829893284
4394,USA,Three,0.5015128735424862
4395,USA,Three,0.6106327228915911
4396,India,Three,0.566013474554886
4397,Singapore,Three,0.9583947672928248
4398,USA,Three,0.5656608300474206
4399,USA,Three,0.6372095889735983
4400,Singapore,Three,0.8462559806710567
4401,Sierra_Leone,Three,0.7398219456013584
4402,India,Three,0.5493576568314854
4403,Sierra_Leone,Three,0.8756651787889611
4404,India,Three,0.9082989851408354
4405,France,Three,0.4181611978890347
4406,France,Three,0.9400196003704052
4407,Sierra_Leone,Three,0.8238717677953366
4408,India,Three,0.7392794229540632
4409,France,Three,0.2945570991371523
4410,India,Three,0.0783965804047105
4411,Sierra_Leone,Three,0.7604774138987433
4412,India,Three,0.4850985776536115
4413,USA,Three,0.6264232599593779
4414,India,Three,0.8788884605802044
4415,Sierra_Leone,Three,0.5350765125894679
4416,USA,Three,0.7999263825628645
4417,USA,Three,0.8531057076495929
4418,Singapore,Three,0.9775962787430594
4419,USA,Three,0.6648893129526611
4420,India,Three,0.6916854753094019
4421,France,Three,0.8345147338235622
4422,USA,Three,0.8066128177525349
4423,India,Three,0.3435803287150459
4424,USA,Three,0.1596087008436883
4425,Singapore,Three,0.912372973763308
4426,India,Three,0.2196688836529288
4427,India,Three,0.3122890033314208
4428,USA,Three,0.5105174605659482
4429,Singapore,Three,0.7470933166044494
4430,Singapore,Three,0.8498062164954918
4431,India,Three,0.9524208953097274
4432,USA,Three,0.7936674695373472
4433,Singapore,Three,0.745228184326294
4434,France,Three,0.3629415180257774
4435,USA,Three,0.9672805434773816
4436,India,Three,0.4428209623390177
4437,Singapore,Three,0.8386510502148521
4438,India,Three,0.4581814560078474
4439,India,Three,0.2621755543432232
4440,USA,Three,0.5703844340635899
4441,USA,Three,0.4404051179138664
4442,India,Three,0.9929102258681742
4443,India,Three,0.9834327960201424
4444,Sierra_Leone,Three,0.9223437977790632
4445,Singapore,Three,0.7262315854574591
4446,France,Three,0.6212354812419298
4447,Sierra_Leone,Three,0.93626545846854
4448,Singapore,Three,0.9133720493517664
4449,France,Three,0.516054841689081
4450,Sierra_Leone,Three,0.8297213387076872
4451,Sierra_Leone,Three,0.7630587717456794
4452,Sierra_Leone,Three,0.833140367748851
4453,USA,Three,0.3971090987644099
4454,USA,Three,0.8584521355622613
4455,Singapore,Three,0.9614536397748916
4456,India,Three,0.0708937622904304
4457,France,Three,0.6102471140968379
4458,France,Three,0.8667138576482236
4459,Singapore,Three,0.895083310847354
4460,USA,Three,0.9101261316736696
4461,India,Three,0.2739923522143714
4462,USA,Three,0.7717565012074483
4463,USA,Three,0.7633928407961623
4464,India,Three,0.4628810408343177
4465,Singapore,Three,0.917322411021286
4466,India,Three,0.2634461822738086
4467,France,Three,0.9460075014952446
4468,Singapore,Three,0.9191838645595124
4469,USA,Three,0.6946890643987259
4470,France,Three,0.4278813598463454
4471,India,Three,0.1500702166731929
4472,Sierra_Leone,Three,0.9184181293805472
4473,Singapore,Three,0.9367439896323768
4474,India,Three,0.5661716558603199
4475,France,Three,0.8688309545300318
4476,France,Three,0.2105102145706295
4477,France,Three,0.9845735499491892
4478,USA,Three,0.3405492088747129
4479,India,Three,0.6057461258923503
4480,Singapore,Three,0.9332958767521704
4481,Sierra_Leone,Three,0.8098325110758766
4482,Sierra_Leone,Three,0.8087563039019644
4483,USA,Three,0.5927322739331625
4484,Sierra_Leone,Three,0.9268195924367458
4485,India,Three,0.6051838306254709
4486,India,Three,0.2161509364280698
4487,Singapore,Three,0.9610251676920186
4488,India,Three,0.8386242198545248
4489,France,Three,0.691733280441274
4490,Sierra_Leone,Three,0.9586737339032012
4491,India,Three,0.9778975955509828
4492,Singapore,Three,0.9472874119093692
4493,Sierra_Leone,Three,0.9101263283217657
4494,France,Three,0.9781688710151816
4495,France,Three,0.2003906662540018
4496,USA,Three,0.46623217607238
4497,USA,Three,0.485706067670944
4498,USA,Three,0.6916604505682018
4499,USA,Three,0.5799056118292526
4500,India,Three,0.486258638393505
4501,Singapore,Three,0.9505669613239348
4502,USA,Three,0.6259030067484003
4503,India,Three,0.9021141558129692
4504,Sierra_Leone,Three,0.8166280215563088
4505,Sierra_Leone,Three,0.6851115007742452
4506,Sierra_Leone,Three,0.8209889387307345
4507,Sierra_Leone,Three,0.8620062665161583
4508,Singapore,Three,0.9586835944180198
4509,Singapore,Three,0.949730862903898
4510,USA,Three,0.4923724893356064
4511,France,Three,0.6737884377042896
4512,France,Three,0.9788569163710232
4513,USA,Three,0.8467152677451533
4514,USA,Three,0.8956968855732665
4515,Sierra_Leone,Three,0.8965233945326753
4516,USA,Three,0.7085848537227093
4517,USA,Three,0.5321302099733902
4518,USA,Three,0.8225330203553343
4519,Sierra_Leone,Three,0.9218878641810468
4520,Sierra_Leone,Three,0.8886780488423824
4521,India,Three,0.4867423488056016
4522,USA,Three,0.5562191803943399
4523,India,Three,0.071433556489414
4524,India,Three,0.9921143973669092
4525,Sierra_Leone,Three,0.7491375745554811
4526,India,Three,0.3592801646313764
4527,Sierra_Leone,Three,0.8536179750118548
4528,France,Three,0.3675136123046013
4529,Sierra_Leone,Three,0.9507920308183784
4530,Sierra_Leone,Three,0.8828101834728055
4531,Sierra_Leone,Three,0.8908920137929266
4532,Sierra_Leone,Three,0.2136824700612548
4533,India,Three,0.2749993191483976
4534,USA,Three,0.5008513707459801
4535,Singapore,Three,0.9423344977707676
4536,USA,Three,0.8699153897963713
4537,Sierra_Leone,Three,0.9109249885244036
4538,Sierra_Leone,Three,0.8610182387387286
4539,Sierra_Leone,Three,0.8559259989383715
4540,France,Three,0.7246805042845029
4541,Singapore,Three,0.8130951882863559
4542,USA,Three,0.3693409201490513
4543,USA,Three,0.5944218777204231
4544,France,Three,0.9749976784406068
4545,India,Three,0.3394914453815542
4546,France,Three,0.9559890575250996
4547,Sierra_Leone,Three,0.8390133253521669
4548,France,Three,0.9643245333848816
4549,USA,Three,0.9615375052137408
4550,Sierra_Leone,Three,0.8398332371940597
4551,India,Three,0.9334374279351264
4552,USA,Three,0.4658663861452194
4553,USA,Three,0.9503736525598772
4554,Sierra_Leone,Three,0.9386894871763224
4555,Singapore,Three,0.8819100978609895
4556,Sierra_Leone,Three,0.8480320081471059
4557,Sierra_Leone,Three,0.8979951261890213
4558,India,Three,0.2623126379136246
4559,India,Three,0.9490877584483944
4560,USA,Three,0.7551521132339197
4561,USA,Three,0.7998204461116643
4562,Sierra_Leone,Three,0.5797753852774
4563,Sierra_Leone,Three,0.8796052599744179
4564,France,Three,0.153164703130546
4565,USA,Three,0.5029263255358403
4566,Singapore,Three,0.9474152627430728
4567,Sierra_Leone,Three,0.8440450026102267
4568,India,Three,0.9687792298362764
4569,Singapore,Three,0.898861131250032
4570,Singapore,Three,0.9737957879368844
4571,Singapore,Three,0.8974518411361073
4572,India,Three,0.742130281844471
4573,Singapore,Three,0.9112897431075948
4574,France,Three,0.2386564526161362
4575,France,Three,0.9290860137031188
4576,USA,Three,0.3541340172015268
4577,France,Three,0.4731657106168995
4578,France,Three,0.9785227036780716
4579,USA,Three,0.477418239907382
4580,India,Three,0.4402348396038902
4581,Singapore,Three,0.8866823293577377
4582,India,Three,0.8486055905587256
4583,Sierra_Leone,Three,0.5437371072145722
4584,USA,Three,0.9430486222102632
4585,India,Three,0.9825488400625222
4586,Sierra_Leone,Three,0.8663818496717401
4587,India,Three,0.0621741884563602
4588,USA,Three,0.6824091432045842
4589,Singapore,Three,0.9390891269713224
4590,India,Three,0.6659681961417236
4591,Sierra_Leone,Three,0.8659687347656003
4592,Singapore,Three,0.4786954725410275
4593,India,Three,0.5900325822723138
4594,India,Three,0.2529346476995897
4595,Singapore,Three,0.9132858321445234
4596,USA,Three,0.5539919077245101
4597,India,Three,0.168017864495681
4598,France,Three,0.0888979116032343
4599,India,Three,0.3103473829299283
4600,France,Three,0.1935351834140287
4601,Sierra_Leone,Three,0.9364418841037816
4602,India,Three,0.2887863057905549
4603,Sierra_Leone,Three,0.8894564628068897
4604,France,Three,0.3893570367931858
4605,France,Three,0.7624315393761563
4606,France,Three,0.8271836111483183
4607,India,Three,0.5504183823093677
4608,Singapore,Three,0.8552061817443667
4609,India,Three,0.9757795522327432
4610,India,Three,0.9896726623933648
4611,Singapore,Three,0.6916263367493097
4612,Singapore,Three,0.8608652910194244
4613,Sierra_Leone,Three,0.8875456045369551
4614,USA,Three,0.9202968568120166
4615,India,Three,0.6760641956741203
4616,USA,Three,0.5673368699163239
4617,USA,Three,0.2188447186289853
4618,India,Three,0.3895868122813989
4619,Sierra_Leone,Three,0.8164550617224036
4620,Singapore,Three,0.9398339263277108
4621,Singapore,Three,0.944167057441296
4622,Singapore,Three,0.9291532171445496
4623,Sierra_Leone,Three,0.849425965402794
4624,India,Three,0.2733965196501386
4625,France,Three,0.3482160642940807
4626,India,Three,0.4373093137609971
4627,Singapore,Three,0.9501607273690156
4628,France,Three,0.2278188652850225
4629,USA,Three,0.7925205425564511
4630,India,Three,0.9155517162190632
4631,Singapore,Three,0.9398233949148592
4632,Sierra_Leone,Three,0.8130773778695967
4633,India,Three,0.5450905790719857
4634,Sierra_Leone,Three,0.8064719138225795
4635,Singapore,Three,0.7874809734527213
4636,USA,Three,0.93599008354647
4637,Sierra_Leone,Three,0.8853184125397404
4638,France,Three,0.0733349580073522
4639,France,Three,0.8140294004505995
4640,Sierra_Leone,Three,0.9296698310524384
4641,Singapore,Three,0.9205509548903784
4642,Singapore,Three,0.9382801185242432
4643,Sierra_Leone,Three,0.7304149835152068
4644,Singapore,Three,0.94809596076185
4645,India,Three,0.3372717615287778
4646,Sierra_Leone,Three,0.7793720298742026
4647,USA,Three,0.4531590137804573
4648,USA,Three,0.428895439736177
4649,France,Three,0.5734792685357599
4650,Sierra_Leone,Three,0.840389051897556
4651,France,Three,0.9530612699407977
4652,USA,Three,0.888027320507589
4653,Sierra_Leone,Three,0.7531560165123901
4654,India,Three,0.1900963105320653
4655,France,Three,0.872221350928863
4656,USA,Three,0.2526736948544074
4657,India,Three,0.4081413786538044
4658,USA,Three,0.9189516628364938
4659,France,Three,0.9895572007555008
4660,Sierra_Leone,Three,0.8122620545456408
4661,Sierra_Leone,Three,0.8874350928601471
4662,Sierra_Leone,Three,0.8175310003145486
4663,Singapore,Three,0.8303260380564021
4664,USA,Three,0.7787337552679846
4665,France,Three,0.492893216385863
4666,Sierra_Leone,Three,0.8536079899495054
4667,USA,Three,0.5484201379713834
4668,India,Three,0.9922694235085489
4669,India,Three,0.1918278312420095
4670,France,Three,0.9343901376258716
4671,Sierra_Leone,Three,0.8396722537055428
4672,Sierra_Leone,Three,0.8742217521950925
4673,France,Three,0.6237166682223116
4674,USA,Three,0.8092650814927947
4675,India,Three,0.1774369959217425
4676,India,Three,0.064233849741359
4677,USA,Three,0.6421625970836148
4678,Sierra_Leone,Three,0.7956157410955759
4679,Sierra_Leone,Three,0.872871630721593
4680,France,Three,0.5951303033144959
4681,Singapore,Three,0.9760969011271448
4682,France,Three,0.9802943337511626
4683,India,Three,0.3760958104177364
4684,Sierra_Leone,Three,0.8112751784390853
4685,Sierra_Leone,Three,0.937053516285412
4686,India,Three,0.3212672864010713
4687,Singapore,Three,0.9703609080677724
4688,USA,Three,0.7347964875973964
4689,USA,Three,0.725486310130716
4690,USA,Three,0.5067089159140864
4691,India,Three,0.5016422051564562
4692,France,Three,0.3941486431331753
4693,India,Three,0.6107967477560756
4694,India,Three,0.9394286046051026
4695,USA,Three,0.2754494298642967
4696,France,Three,0.727477775906517
4697,Singapore,Three,0.8853309386909726
4698,Singapore,Three,0.9302736785231857
4699,France,Three,0.8351010124624634
4700,France,Three,0.6751644085023663
4701,France,Three,0.2949075338908794
4702,India,Three,0.4211576956291917
4703,Sierra_Leone,Three,0.9446850862196176
4704,France,Three,0.853944010112531
4705,France,Three,0.7121758896977832
4706,India,Three,0.9860911042129404
4707,USA,Three,0.5959073393059101
4708,Singapore,Three,0.8546734500753413
4709,Sierra_Leone,Three,0.7567883071982422
4710,Sierra_Leone,Three,0.913598750291202
4711,France,Three,0.9846606902593984
4712,Sierra_Leone,Three,0.7952294253959669
4713,France,Three,0.9515372782801742
4714,India,Three,0.5753274545226915
4715,Sierra_Leone,Three,0.8345015277046975
4716,USA,Three,0.2908793128331661
4717,USA,Three,0.8361950934826717
4718,India,Three,0.1531036401034893
4719,Sierra_Leone,Three,0.843000015142527
4720,Singapore,Three,0.9526350509538772
4721,France,Three,0.859310493814594
4722,Sierra_Leone,Three,0.9677376095001164
4723,Sierra_Leone,Three,0.9144902413115402
4724,USA,Three,0.927011532536761
4725,Sierra_Leone,Three,0.7889970579423142
4726,India,Three,0.0555532088461575
4727,Sierra_Leone,Three,0.8318191949150855
4728,India,Three,0.2931889115317731
4729,USA,Three,0.8246470219392495
4730,France,Three,0.9797840176595084
4731,Singapore,Three,0.9430320860528832
4732,Sierra_Leone,Three,0.9509409861317408
4733,Singapore,Three,0.9746123072946252
4734,France,Three,0.7321342208717434
4735,India,Three,0.300939558237957
4736,Sierra_Leone,Three,0.96223832570556
4737,USA,Three,0.6016719404945959
4738,France,Three,0.943489862096394
4739,USA,Three,0.8703353416215562
4740,USA,Three,0.7888278227210554
4741,Sierra_Leone,Three,0.8323864131800224
4742,France,Three,0.971868485387072
4743,USA,Three,0.8973641915993992
4744,India,Three,0.9944282625129828
4745,India,Three,0.5181016745149909
4746,USA,Three,0.2313383634822606
4747,USA,Three,0.5660879370822768
4748,India,Three,0.3707692194745888
4749,Singapore,Three,0.9567946363610028
4750,France,Three,0.4633052636707674
4751,India,Three,0.2405965963213341
4752,France,Three,0.2904510736695778
4753,Singapore,Three,0.9768845201619156
4754,France,Three,0.3891698669906446
4755,India,Three,0.4635307685822499
4756,France,Three,0.8680242388555607
4757,USA,Three,0.2492758996113502
4758,India,Three,0.6207580709240661
4759,India,Three,0.5923616410719478
4760,Singapore,Three,0.9583668443932436
4761,Singapore,Three,0.7366429101218975
4762,France,Three,0.3167196403382563
4763,Singapore,Three,0.8985531203188574
4764,France,Three,0.5344445108204071
4765,Singapore,Three,0.8106099067361441
4766,USA,Three,0.4185708306891178
4767,Singapore,Three,0.9628276522583432
4768,Sierra_Leone,Three,0.8771348416465734
4769,Singapore,Three,0.8236983293221701
4770,Singapore,Three,0.9174795310708066
4771,India,Three,0.9780178786651764
4772,Singapore,Three,0.8531824931896232
4773,India,Three,0.6431563178728164
4774,France,Three,0.9542033778802808
4775,France,Three,0.5545843807751304
4776,Sierra_Leone,Three,0.8830721626430824
4777,India,Three,0.5575245939039675
4778,India,Three,0.3127372117293115
4779,France,Three,0.920695834464724
4780,USA,Three,0.7073488080546242
4781,Sierra_Leone,Three,0.8789083412292423
4782,Sierra_Leone,Three,0.906819683340172
4783,Sierra_Leone,Three,0.6997284166510178
4784,USA,Three,0.7397874847358131
4785,France,Three,0.5883295044801151
4786,Singapore,Three,0.935589845642736
4787,USA,Three,0.6920300182511442
4788,India,Three,0.326387201445077
4789,Singapore,Three,0.9150472700620448
4790,France,Three,0.3691457037257428
4791,India,Three,0.1893869354070968
4792,Singapore,Three,0.9297260904374496
4793,India,Three,0.1710781966347405
4794,France,Three,0.8912694979719187
4795,France,Three,0.2394273831974251
4796,India,Three,0.5538628456616685
4797,France,Three,0.9776661206104028
